,time,value
698,2021-05-30 00:02:00,100.30469
699,2021-05-30 00:03:00,99.50526
700,2021-05-30 00:04:00,97.29705
701,2021-05-30 00:05:00,96.44732
702,2021-05-30 00:06:00,94.84927
703,2021-05-30 00:07:00,91.657005
704,2021-05-30 00:08:00,86.72741
705,2021-05-30 00:09:00,89.902084
706,2021-05-30 01:00:00,86.054825
707,2021-05-30 01:01:00,84.06624
708,2021-05-30 01:02:00,83.44668
709,2021-05-30 01:03:00,81.83782
710,2021-05-30 01:04:00,82.52733
711,2021-05-30 01:05:00,80.47879
712,2021-05-30 01:06:00,80.21897
713,2021-05-30 01:07:00,80.37886
714,2021-05-30 01:08:00,78.889915
715,2021-05-30 01:09:00,70.326004
716,2021-05-30 02:00:00,80.90848
717,2021-05-30 02:01:00,78.54016
718,2021-05-30 02:02:00,74.73287
719,2021-05-30 02:03:00,87.953476
720,2021-05-31 00:00:00,91.560905
721,2021-05-31 00:01:00,91.2911
722,2021-05-31 00:02:00,92.959915
723,2021-05-31 00:03:00,90.53164
724,2021-05-31 00:04:00,91.940636
725,2021-05-31 00:05:00,87.18402
726,2021-05-31 00:06:00,74.45307
727,2021-05-31 00:07:00,81.50806
728,2021-05-31 00:08:00,78.96986
729,2021-05-31 00:09:00,51.469414
730,2021-05-31 01:00:00,70.52586
731,2021-05-31 01:01:00,71.165405
732,2021-05-31 01:02:00,77.21111
733,2021-05-31 01:03:00,69.646484
734,2021-05-31 01:04:00,53.46799
735,2021-05-31 01:05:00,57.63503
736,2021-05-31 01:06:00,61.13254
737,2021-05-31 01:07:00,63.071163
738,2021-05-31 01:08:00,56.026173
739,2021-05-31 01:09:00,58.874146
740,2021-05-31 02:00:00,79.85923
741,2021-05-31 02:01:00,86.00486
742,2021-05-31 02:02:00,92.2704
743,2021-05-31 02:03:00,97.746506
